1.Time,2.Signal Value,3.Status,4.Value of Shift/Drift,5.Health Status
971,971,264.2840113651213,shift continue,NaN,UnSafe Condition
972,972,262.6724484974465,shift Happend,8.549561696359318,UnSafe Condition
973,973,271.73368951575526,shift continue,NaN,UnSafe Condition
974,974,266.06309981905724,shift continue,NaN,UnSafe Condition
975,975,271.73302189634256,shift continue,NaN,UnSafe Condition
976,976,277.74726003749134,shift continue,NaN,UnSafe Condition
977,977,275.92941294268877,shift continue,NaN,UnSafe Condition
978,978,278.625252364814,shift Happend,18.134798244157558,UnSafe Condition
979,979,303.14582497916984,shift continue,NaN,UnSafe Condition
980,980,297.1868304052514,shift continue,NaN,UnSafe Condition
981,981,293.28734284896785,shift continue,NaN,UnSafe Condition
982,982,295.6689385056188,shift continue,NaN,UnSafe Condition
983,983,301.34391773543916,shift continue,NaN,UnSafe Condition
984,984,298.37519390179745,shift continue,NaN,UnSafe Condition
985,985,301.1145168891324,shift continue,NaN,UnSafe Condition
986,986,294.7722780013976,shift continue,NaN,UnSafe Condition
987,987,300.20674820222825,shift continue,NaN,UnSafe Condition
988,988,302.287715444012,shift continue,NaN,UnSafe Condition
989,989,295.5112743554325,shift continue,NaN,UnSafe Condition
990,990,291.52099028885266,shift continue,NaN,UnSafe Condition
991,991,297.466203102122,shift continue,NaN,UnSafe Condition
992,992,298.96877039188666,shift continue,NaN,UnSafe Condition
993,993,303.6589597149249,shift continue,NaN,UnSafe Condition
994,994,293.9899771961256,shift continue,NaN,UnSafe Condition
995,995,297.6998913757924,shift continue,NaN,UnSafe Condition
996,996,299.4535897184527,shift continue,NaN,UnSafe Condition
997,997,302.216910411144,shift continue,NaN,UnSafe Condition
998,998,290.91267572267014,shift continue,NaN,UnSafe Condition
999,999,300.24928824326173,shift continue,NaN,UnSafe Condition
1000,1000,295.8464973653546,shift continue,NaN,UnSafe Condition
1001,1001,297.33469113757894,shift continue,NaN,UnSafe Condition
1002,1002,302.83957605204944,shift continue,NaN,UnSafe Condition
1003,1003,292.3319502374381,shift continue,NaN,UnSafe Condition
1004,1004,295.19406428721453,shift continue,NaN,UnSafe Condition
1005,1005,294.00666307617314,shift continue,NaN,UnSafe Condition
1006,1006,296.04932774213563,shift continue,NaN,UnSafe Condition
1007,1007,294.6253254144776,shift continue,NaN,UnSafe Condition
1008,1008,293.42232609756513,shift continue,NaN,UnSafe Condition
1009,1009,297.00351415070196,shift continue,NaN,UnSafe Condition
1010,1010,303.5551923143129,shift continue,NaN,UnSafe Condition
1011,1011,294.4075821044962,shift continue,NaN,UnSafe Condition
1012,1012,290.2785335003501,shift continue,NaN,UnSafe Condition
1013,1013,293.05082506639616,shift continue,NaN,UnSafe Condition
1014,1014,294.37726962495924,shift Happend,4.260661569411684,UnSafe Condition
1015,1015,293.562971694459,shift continue,NaN,UnSafe Condition
1016,1016,299.67397145225357,shift continue,NaN,UnSafe Condition
1017,1017,301.7084527832495,shift continue,NaN,UnSafe Condition
1018,1018,293.25187143433516,shift continue,NaN,UnSafe Condition
1019,1019,295.62952794911456,shift continue,NaN,UnSafe Condition
1020,1020,299.6468542579522,shift continue,NaN,UnSafe Condition
1021,1021,297.88813543014714,shift continue,NaN,UnSafe Condition
1022,1022,293.58508812734516,shift continue,NaN,UnSafe Condition
1023,1023,303.1158745987855,shift continue,NaN,UnSafe Condition
1024,1024,300.1672388022468,shift continue,NaN,UnSafe Condition
1025,1025,296.6307568045743,shift continue,NaN,UnSafe Condition
1026,1026,300.9032714595092,shift continue,NaN,UnSafe Condition
1027,1027,295.6603059118331,shift continue,NaN,UnSafe Condition
1028,1028,305.46064276152583,shift continue,NaN,UnSafe Condition
1029,1029,286.4293003908159,shift continue,NaN,UnSafe Condition
1030,1030,300.6686557685649,shift continue,NaN,UnSafe Condition
1031,1031,297.9348788318701,shift continue,NaN,UnSafe Condition
1032,1032,302.58967224126997,shift continue,NaN,UnSafe Condition
1033,1033,294.897116560327,shift continue,NaN,UnSafe Condition
1034,1034,290.1381410075729,shift continue,NaN,UnSafe Condition
1035,1035,302.56448489341886,shift continue,NaN,UnSafe Condition
1036,1036,292.0513797693352,shift continue,NaN,UnSafe Condition
1037,1037,296.43109760933066,shift continue,NaN,UnSafe Condition
1038,1038,299.10606883538657,shift continue,NaN,UnSafe Condition
1039,1039,292.96970447564274,shift continue,NaN,UnSafe Condition
1040,1040,303.6603963997908,shift continue,NaN,UnSafe Condition
1041,1041,301.25748624017325,shift continue,NaN,UnSafe Condition
1042,1042,304.4567045455264,shift continue,NaN,UnSafe Condition
1043,1043,301.05038029154696,shift continue,NaN,UnSafe Condition
1044,1044,291.0912853798848,shift continue,NaN,UnSafe Condition
1045,1045,296.9986700681194,shift continue,NaN,UnSafe Condition
1046,1046,297.11653742839474,shift continue,NaN,UnSafe Condition
1047,1047,299.08559801005254,shift continue,NaN,UnSafe Condition
1048,1048,304.88276083151317,shift continue,NaN,UnSafe Condition
1049,1049,297.3571450126539,shift continue,NaN,UnSafe Condition
1050,1050,294.1035857139504,shift continue,NaN,UnSafe Condition
1051,1051,302.00276632665015,shift continue,NaN,UnSafe Condition
1052,1052,306.84835976604495,shift continue,NaN,UnSafe Condition
1053,1053,295.87615890789664,shift continue,NaN,UnSafe Condition
1054,1054,297.9502011072961,shift continue,NaN,UnSafe Condition
1055,1055,298.08373283683136,shift continue,NaN,UnSafe Condition
1056,1056,298.0812784919081,shift continue,NaN,UnSafe Condition
1057,1057,302.1742614801085,shift continue,NaN,UnSafe Condition
1058,1058,298.72111849386226,shift continue,NaN,UnSafe Condition
1059,1059,302.3031067725003,shift continue,NaN,UnSafe Condition
1060,1060,301.92653225643835,shift continue,NaN,UnSafe Condition
1061,1061,303.4973062227283,shift continue,NaN,UnSafe Condition
1062,1062,301.1220639835752,shift continue,NaN,UnSafe Condition
1063,1063,305.0638827594066,shift continue,NaN,UnSafe Condition
1064,1064,292.44731864227754,shift continue,NaN,UnSafe Condition
1065,1065,301.25639280039655,drift Started,0.3222371861235664,UnSafe Condition
1066,1066,306.0696240927647,drift continue,NaN,UnSafe Condition
1067,1067,300.007636202061,drift continue,NaN,UnSafe Condition
1068,1068,300.6316901985454,drift continue,NaN,UnSafe Condition
1069,1069,293.5748838475804,drift continue,NaN,UnSafe Condition
1070,1070,301.99243653503396,drift continue,NaN,UnSafe Condition
1071,1071,301.71445042434533,drift continue,NaN,UnSafe Condition
1072,1072,308.1591330608886,drift continue,NaN,UnSafe Condition
1073,1073,301.2453695065282,drift continue,NaN,UnSafe Condition
1074,1074,306.52880694787797,drift continue,NaN,UnSafe Condition
1075,1075,305.0996709375912,drift continue,NaN,UnSafe Condition
1076,1076,298.6282714143617,drift continue,NaN,UnSafe Condition
1077,1077,309.67861691458876,drift continue,NaN,UnSafe Condition
1078,1078,306.7281337360489,drift continue,NaN,UnSafe Condition
1079,1079,305.6095358083221,drift continue,NaN,UnSafe Condition
1080,1080,302.88875680711374,drift continue,NaN,UnSafe Condition
1081,1081,304.8680516114255,drift continue,NaN,UnSafe Condition
1082,1082,308.18326238913335,drift continue,NaN,UnSafe Condition
1083,1083,303.9166833536267,drift continue,NaN,UnSafe Condition
1084,1084,306.7205284636316,drift continue,NaN,UnSafe Condition
1085,1085,303.88017354581115,drift continue,NaN,UnSafe Condition
1086,1086,307.31721256101713,drift continue,NaN,UnSafe Condition
1087,1087,317.63636491094866,drift continue,NaN,UnSafe Condition
1088,1088,305.61656522033655,drift continue,NaN,UnSafe Condition
1089,1089,306.64482884686254,drift continue,NaN,UnSafe Condition
1090,1090,308.1655601694549,drift continue,NaN,UnSafe Condition
1091,1091,308.0307012399058,drift continue,NaN,UnSafe Condition
1092,1092,312.07775737867433,drift continue,NaN,UnSafe Condition
1093,1093,309.6640228237856,drift continue,NaN,UnSafe Condition
1094,1094,316.50839343568686,drift continue,NaN,UnSafe Condition
1095,1095,310.94845321847083,drift continue,NaN,UnSafe Condition
1096,1096,309.53068112431515,drift continue,NaN,UnSafe Condition
1097,1097,312.74748889079973,drift continue,NaN,UnSafe Condition
1098,1098,312.28820463556275,drift continue,NaN,UnSafe Condition
1099,1099,309.00142826586034,drift continue,NaN,UnSafe Condition
1100,1100,315.32305828930566,drift continue,NaN,UnSafe Condition
1101,1101,307.50426302249457,drift continue,NaN,UnSafe Condition
1102,1102,316.09391762437525,drift continue,NaN,UnSafe Condition
1103,1103,311.81975053751114,drift continue,NaN,UnSafe Condition
1104,1104,318.5943062577121,drift continue,NaN,UnSafe Condition
1105,1105,310.75478493317416,drift continue,NaN,UnSafe Condition
1106,1106,313.4876610854353,drift continue,NaN,UnSafe Condition
1107,1107,318.71297027548235,drift continue,NaN,UnSafe Condition
1108,1108,313.79059343990076,drift continue,NaN,UnSafe Condition
1109,1109,314.90043583877565,drift continue,NaN,UnSafe Condition
1110,1110,320.0166238825892,drift continue,NaN,UnSafe Condition
1111,1111,317.72511261341157,drift continue,NaN,UnSafe Condition
1112,1112,317.89965208006873,drift continue,NaN,UnSafe Condition
1113,1113,317.5598117623009,drift continue,NaN,UnSafe Condition
1114,1114,324.375664904321,drift continue,NaN,UnSafe Condition
1115,1115,325.0483260056272,drift continue,NaN,UnSafe Condition
1116,1116,313.25092622762924,drift continue,NaN,UnSafe Condition
1117,1117,321.5971983576755,drift continue,NaN,UnSafe Condition
1118,1118,311.82721290825157,drift continue,NaN,UnSafe Condition
1119,1119,316.63393349014365,drift continue,NaN,UnSafe Condition
1120,1120,317.2367930789261,drift continue,NaN,UnSafe Condition
1121,1121,318.5137589432732,drift continue,NaN,UnSafe Condition
1122,1122,317.829114690417,drift continue,NaN,UnSafe Condition
1123,1123,317.3360258780957,drift continue,NaN,UnSafe Condition
1124,1124,321.613987053672,drift continue,NaN,UnSafe Condition
1125,1125,322.095713641217,drift continue,NaN,UnSafe Condition
1126,1126,325.4010526002501,shift Happend,12.964767144992514,UnSafe Condition
1127,1127,340.0195429687446,shift continue,NaN,UnSafe Condition
1128,1128,334.2487832303909,shift continue,NaN,UnSafe Condition
1129,1129,333.0552937126661,shift continue,NaN,UnSafe Condition
1130,1130,335.79899226829264,shift continue,NaN,UnSafe Condition
1131,1131,344.0983249965923,shift continue,NaN,UnSafe Condition
1132,1132,334.50510834620303,shift continue,NaN,UnSafe Condition
1133,1133,344.57174390210844,shift continue,NaN,UnSafe Condition
1134,1134,334.32514585765597,shift continue,NaN,UnSafe Condition
1135,1135,339.549735472449,shift continue,NaN,UnSafe Condition
1136,1136,339.8498502037136,shift continue,NaN,UnSafe Condition
1137,1137,342.83529191649944,shift continue,NaN,UnSafe Condition
1138,1138,338.6120373274189,shift continue,NaN,UnSafe Condition
1139,1139,336.9625523384569,shift continue,NaN,UnSafe Condition
1140,1140,342.5000087940247,shift continue,NaN,UnSafe Condition
1141,1141,340.31840770516465,shift continue,NaN,UnSafe Condition
1142,1142,345.1904198617434,shift continue,NaN,UnSafe Condition
1143,1143,337.0890793667436,shift continue,NaN,UnSafe Condition
1144,1144,336.1372959635994,shift continue,NaN,UnSafe Condition
1145,1145,336.55570209532254,shift continue,NaN,UnSafe Condition
1146,1146,339.15241975964875,shift continue,NaN,UnSafe Condition
1147,1147,336.2868735817115,shift continue,NaN,UnSafe Condition
1148,1148,331.47708773257824,shift continue,NaN,UnSafe Condition
1149,1149,333.68375858030043,shift continue,NaN,UnSafe Condition
1150,1150,335.07758675380796,shift continue,NaN,UnSafe Condition
1151,1151,340.7845375827871,shift continue,NaN,UnSafe Condition
1152,1152,342.5935781947995,shift continue,NaN,UnSafe Condition
1153,1153,338.8136280680529,shift continue,NaN,UnSafe Condition
1154,1154,332.7518882289971,shift continue,NaN,UnSafe Condition
1155,1155,337.25100747353224,shift continue,NaN,UnSafe Condition
1156,1156,335.9646527916977,shift continue,NaN,UnSafe Condition
1157,1157,339.2530459745443,shift continue,NaN,UnSafe Condition
1158,1158,341.6643145645951,shift continue,NaN,UnSafe Condition
1159,1159,339.23286381546615,shift continue,NaN,UnSafe Condition
1160,1160,338.3003428440601,shift continue,NaN,UnSafe Condition
1161,1161,333.0285308237698,shift continue,NaN,UnSafe Condition
1162,1162,338.2314467941929,shift continue,NaN,UnSafe Condition
1163,1163,334.9869592977867,shift continue,NaN,UnSafe Condition
1164,1164,338.50998002925246,shift continue,NaN,UnSafe Condition
1165,1165,335.19676851055516,shift continue,NaN,UnSafe Condition
1166,1166,336.1789289594414,shift continue,NaN,UnSafe Condition
1167,1167,344.50035094078646,shift continue,NaN,UnSafe Condition
1168,1168,339.2171291344313,shift continue,NaN,UnSafe Condition
1169,1169,342.3771130282605,shift continue,NaN,UnSafe Condition
1170,1170,344.809581886232,shift continue,NaN,UnSafe Condition
1171,1171,345.8355936714416,shift continue,NaN,UnSafe Condition
1172,1172,334.2567136613469,shift continue,NaN,UnSafe Condition
1173,1173,349.1790581446749,shift continue,NaN,UnSafe Condition
1174,1174,338.854093644053,shift continue,NaN,UnSafe Condition
1175,1175,347.39378477936543,shift continue,NaN,UnSafe Condition
1176,1176,334.8289210295191,shift continue,NaN,UnSafe Condition
1177,1177,333.6238819481146,shift continue,NaN,UnSafe Condition
1178,1178,334.91141692820025,shift continue,NaN,UnSafe Condition
1179,1179,339.8178313460065,shift continue,NaN,UnSafe Condition
1180,1180,342.84540666052646,shift continue,NaN,UnSafe Condition
1181,1181,346.9425581790193,shift continue,NaN,UnSafe Condition
1182,1182,338.95774034439995,shift continue,NaN,UnSafe Condition
1183,1183,334.81548621353426,shift continue,NaN,UnSafe Condition
1184,1184,339.4159542167875,shift continue,NaN,UnSafe Condition
1185,1185,339.22624593000273,shift continue,NaN,UnSafe Condition
1186,1186,341.2321539256708,shift continue,NaN,UnSafe Condition
1187,1187,336.32576375822174,shift continue,NaN,UnSafe Condition
1188,1188,338.2150832379361,shift continue,NaN,UnSafe Condition
1189,1189,341.31487215423675,shift continue,NaN,UnSafe Condition
1190,1190,336.7192875135391,shift continue,NaN,UnSafe Condition
1191,1191,337.09050285203585,shift continue,NaN,UnSafe Condition
1192,1192,330.9049537130983,shift continue,NaN,UnSafe Condition
1193,1193,340.1867669594588,shift continue,NaN,UnSafe Condition
1194,1194,348.3230439279823,shift continue,NaN,UnSafe Condition
1195,1195,341.695105846131,shift continue,NaN,UnSafe Condition
1196,1196,336.77420628339877,shift continue,NaN,UnSafe Condition
1197,1197,344.4987021776999,shift continue,NaN,UnSafe Condition
1198,1198,337.8842813326752,shift continue,NaN,UnSafe Condition
1199,1199,338.0242738033502,shift continue,NaN,UnSafe Condition
1200,1200,343.0074507568853,shift continue,NaN,UnSafe Condition
1201,1201,333.37032910117034,shift continue,NaN,UnSafe Condition
1202,1202,338.9253942818867,shift continue,NaN,UnSafe Condition
1203,1203,344.81788593739356,shift continue,NaN,UnSafe Condition
1204,1204,339.36931083812004,shift continue,NaN,UnSafe Condition
1205,1205,341.4173033655621,shift continue,NaN,UnSafe Condition
1206,1206,337.5233227467029,shift continue,NaN,UnSafe Condition
1207,1207,341.7386939389346,shift continue,NaN,UnSafe Condition
1208,1208,339.2151175409462,shift continue,NaN,UnSafe Condition
1209,1209,341.2028744538159,shift continue,NaN,UnSafe Condition
1210,1210,338.91344695867383,shift continue,NaN,UnSafe Condition
1211,1211,339.38700086783984,shift continue,NaN,UnSafe Condition
1212,1212,337.8898531834002,shift continue,NaN,UnSafe Condition
1213,1213,339.0024751255409,shift continue,NaN,UnSafe Condition
1214,1214,337.97742370480444,shift continue,NaN,UnSafe Condition
1215,1215,329.2767851879784,shift continue,NaN,UnSafe Condition
1216,1216,336.1659252029737,shift continue,NaN,UnSafe Condition
1217,1217,339.6840500771646,shift continue,NaN,UnSafe Condition
1218,1218,341.30187741726513,shift continue,NaN,UnSafe Condition
1219,1219,330.80849596510825,shift continue,NaN,UnSafe Condition
1220,1220,342.6516680956721,shift continue,NaN,UnSafe Condition
1221,1221,340.8979343912794,shift continue,NaN,UnSafe Condition
1222,1222,340.84094286892133,shift continue,NaN,UnSafe Condition
1223,1223,351.67637072495677,shift continue,NaN,UnSafe Condition
1224,1224,343.60190945392435,shift continue,NaN,UnSafe Condition
1225,1225,344.81503243429705,shift continue,NaN,UnSafe Condition
1226,1226,336.7576952515547,shift continue,NaN,UnSafe Condition
1227,1227,339.6605752921172,shift continue,NaN,UnSafe Condition
1228,1228,340.2223885845127,shift continue,NaN,UnSafe Condition
1229,1229,331.81463539792554,shift continue,NaN,UnSafe Condition
1230,1230,339.8521618255959,shift continue,NaN,UnSafe Condition
1231,1231,336.7937284896722,shift continue,NaN,UnSafe Condition
1232,1232,336.9689515520096,shift continue,NaN,UnSafe Condition
1233,1233,344.7169172282779,shift continue,NaN,UnSafe Condition
1234,1234,338.6818760669005,shift continue,NaN,UnSafe Condition
1235,1235,329.38218574332825,shift continue,NaN,UnSafe Condition
1236,1236,340.7527889771609,shift continue,NaN,UnSafe Condition
1237,1237,326.9977078650313,shift continue,NaN,UnSafe Condition
1238,1238,336.19070627569846,shift continue,NaN,UnSafe Condition
1239,1239,341.39358036107916,shift continue,NaN,UnSafe Condition
1240,1240,338.23748125430285,shift continue,NaN,UnSafe Condition
1241,1241,336.3892122794778,shift continue,NaN,UnSafe Condition
1242,1242,337.69813665145614,shift continue,NaN,UnSafe Condition
1243,1243,336.9798087710318,shift continue,NaN,UnSafe Condition
1244,1244,329.6545653790404,shift continue,NaN,UnSafe Condition
1245,1245,334.5022364028603,shift continue,NaN,UnSafe Condition
1246,1246,332.4231510494214,shift continue,NaN,UnSafe Condition
1247,1247,337.5471614698035,shift continue,NaN,UnSafe Condition
1248,1248,339.3724745576278,shift continue,NaN,UnSafe Condition
1249,1249,339.87564395302155,shift continue,NaN,UnSafe Condition
1250,1250,342.59254370465095,shift continue,NaN,UnSafe Condition
1251,1251,331.7042984110571,shift continue,NaN,UnSafe Condition
1252,1252,338.42145391168066,shift continue,NaN,UnSafe Condition
1253,1253,338.8660480537556,shift continue,NaN,UnSafe Condition
1254,1254,335.6908649117284,shift continue,NaN,UnSafe Condition
1255,1255,334.79187471419135,shift continue,NaN,UnSafe Condition
1256,1256,330.0841742362095,drift Started,0.4358182861476532,UnSafe Condition
1257,1257,333.9407646387629,drift continue,NaN,UnSafe Condition
1258,1258,328.7594221563533,drift continue,NaN,UnSafe Condition
1259,1259,331.31198349236433,drift continue,NaN,UnSafe Condition
1260,1260,337.879864977718,drift continue,NaN,UnSafe Condition
1261,1261,336.3704476398118,drift continue,NaN,UnSafe Condition
1262,1262,333.5932143377792,drift continue,NaN,UnSafe Condition
1263,1263,334.68910728527317,drift continue,NaN,UnSafe Condition
1264,1264,336.42993282577254,drift continue,NaN,UnSafe Condition
1265,1265,335.39952485617545,drift continue,NaN,UnSafe Condition
1266,1266,336.98006822658135,drift continue,NaN,UnSafe Condition
1267,1267,337.4641134213216,drift continue,NaN,UnSafe Condition
1268,1268,332.559607435933,drift continue,NaN,UnSafe Condition
1269,1269,330.4236039928485,drift continue,NaN,UnSafe Condition
1270,1270,338.4456198373351,drift continue,NaN,UnSafe Condition
1271,1271,340.874327302392,drift continue,NaN,UnSafe Condition
1272,1272,337.78362281231676,drift continue,NaN,UnSafe Condition
1273,1273,340.36136334730315,drift continue,NaN,UnSafe Condition
1274,1274,342.52203781951977,drift continue,NaN,UnSafe Condition
1275,1275,337.26615709061196,drift continue,NaN,UnSafe Condition
1276,1276,334.4508673401014,drift continue,NaN,UnSafe Condition
1277,1277,342.085526897831,drift continue,NaN,UnSafe Condition
1278,1278,336.1419380807681,drift continue,NaN,UnSafe Condition
1279,1279,336.85609278423925,drift continue,NaN,UnSafe Condition
1280,1280,343.4795883023236,drift continue,NaN,UnSafe Condition
1281,1281,339.1947690279761,drift continue,NaN,UnSafe Condition
1282,1282,339.95993053386536,drift continue,NaN,UnSafe Condition
1283,1283,347.5644657457074,drift continue,NaN,UnSafe Condition
1284,1284,339.6387820381752,drift continue,NaN,UnSafe Condition
1285,1285,344.98799631569403,drift continue,NaN,UnSafe Condition
1286,1286,342.31512005232776,drift continue,NaN,UnSafe Condition
1287,1287,340.1544775310969,drift continue,NaN,UnSafe Condition
1288,1288,343.76076693724013,drift continue,NaN,UnSafe Condition
1289,1289,347.0664955252461,drift continue,NaN,UnSafe Condition
1290,1290,345.1661066635484,drift continue,NaN,UnSafe Condition
1291,1291,350.2357813768335,drift continue,NaN,UnSafe Condition
1292,1292,344.93578687899696,drift continue,NaN,UnSafe Condition
1293,1293,345.59354127384313,drift continue,NaN,UnSafe Condition
1294,1294,346.0521354462679,drift continue,NaN,UnSafe Condition
1295,1295,345.6925137287486,drift continue,NaN,UnSafe Condition
1296,1296,351.8460183430571,drift continue,NaN,UnSafe Condition
1297,1297,341.1066384109226,drift continue,NaN,UnSafe Condition
1298,1298,346.0795914627805,drift continue,NaN,UnSafe Condition
1299,1299,345.84126911454797,drift continue,NaN,UnSafe Condition
1300,1300,346.6880647532656,drift continue,NaN,UnSafe Condition
1301,1301,354.09291759590894,drift continue,NaN,UnSafe Condition
1302,1302,345.90621635106584,drift continue,NaN,UnSafe Condition
1303,1303,348.5075488903412,drift continue,NaN,UnSafe Condition
1304,1304,347.7849550169145,drift continue,NaN,UnSafe Condition
1305,1305,345.7734401940185,drift continue,NaN,UnSafe Condition
1306,1306,350.76653256044074,drift continue,NaN,UnSafe Condition
1307,1307,350.9517264588657,drift continue,NaN,UnSafe Condition
1308,1308,347.67337529172755,drift continue,NaN,UnSafe Condition
1309,1309,357.3094499488331,drift continue,NaN,UnSafe Condition
1310,1310,350.14949667895655,drift continue,NaN,UnSafe Condition
1311,1311,351.6190975153303,drift continue,NaN,UnSafe Condition
1312,1312,352.31472589622894,drift continue,NaN,UnSafe Condition
1313,1313,349.77093627532554,drift continue,NaN,UnSafe Condition
1314,1314,358.24268339783794,drift continue,NaN,UnSafe Condition
1315,1315,357.2118105432891,drift continue,NaN,UnSafe Condition
1316,1316,357.8078220871354,drift continue,NaN,UnSafe Condition
1317,1317,360.06219511526683,drift continue,NaN,UnSafe Condition
1318,1318,359.5246985844559,drift continue,NaN,UnSafe Condition
1319,1319,351.3888187022129,drift continue,NaN,UnSafe Condition
1320,1320,359.0657310435572,drift continue,NaN,UnSafe Condition
1321,1321,358.2855329933873,drift continue,NaN,UnSafe Condition
1322,1322,364.6700693855279,drift continue,NaN,UnSafe Condition
1323,1323,355.8405968395131,drift continue,NaN,UnSafe Condition
1324,1324,360.5865945485681,drift continue,NaN,UnSafe Condition
1325,1325,368.34140827965683,drift continue,NaN,UnSafe Condition
1326,1326,362.97516495340284,drift continue,NaN,UnSafe Condition
1327,1327,360.8026271741794,drift continue,NaN,UnSafe Condition
1328,1328,365.1387434667134,drift continue,NaN,UnSafe Condition
1329,1329,363.040496813374,drift continue,NaN,UnSafe Condition
1330,1330,364.09421449879966,drift continue,NaN,UnSafe Condition
1331,1331,358.9475268034125,drift continue,NaN,UnSafe Condition
1332,1332,356.9693449770237,drift continue,NaN,UnSafe Condition
1333,1333,367.7243845596625,drift continue,NaN,UnSafe Condition
1334,1334,361.1230965305545,drift continue,NaN,UnSafe Condition
1335,1335,362.47754756425076,drift continue,NaN,UnSafe Condition
1336,1336,372.00802536325403,drift continue,NaN,UnSafe Condition
1337,1337,368.80289781412245,drift continue,NaN,UnSafe Condition
1338,1338,371.6192328358293,drift continue,NaN,UnSafe Condition
1339,1339,364.38479267307895,drift continue,NaN,UnSafe Condition
1340,1340,361.34469283490074,drift continue,NaN,UnSafe Condition
1341,1341,364.21594397010773,drift continue,NaN,UnSafe Condition
1342,1342,362.0441056841929,drift continue,NaN,UnSafe Condition
1343,1343,369.78749942724994,drift continue,NaN,UnSafe Condition
1344,1344,365.8565650003176,drift continue,NaN,UnSafe Condition
1345,1345,376.0515819607576,drift continue,NaN,UnSafe Condition
1346,1346,375.2416901857828,drift continue,NaN,UnSafe Condition
1347,1347,378.0585953418319,drift continue,NaN,UnSafe Condition
1348,1348,376.22276923904616,drift continue,NaN,UnSafe Condition
1349,1349,365.5289038436197,drift continue,NaN,UnSafe Condition
1350,1350,367.28866454341426,drift continue,NaN,UnSafe Condition
1351,1351,371.7418329639223,drift continue,NaN,UnSafe Condition
1352,1352,368.29709726758705,drift continue,NaN,UnSafe Condition
1353,1353,370.9485519734857,drift continue,NaN,UnSafe Condition
1354,1354,372.43556264047254,drift continue,NaN,UnSafe Condition
1355,1355,372.51016902686905,drift continue,NaN,UnSafe Condition
1356,1356,381.8360627721283,drift continue,NaN,UnSafe Condition
1357,1357,370.3785572050979,drift continue,NaN,UnSafe Condition
1358,1358,375.1417842903718,drift continue,NaN,UnSafe Condition
1359,1359,380.09573357749554,drift continue,NaN,UnSafe Condition
1360,1360,369.5242497360563,drift continue,NaN,UnSafe Condition
1361,1361,374.406351524181,drift continue,NaN,UnSafe Condition
1362,1362,381.007200147286,drift continue,NaN,UnSafe Condition
1363,1363,375.55935839143984,drift continue,NaN,UnSafe Condition
1364,1364,376.8830732938762,drift continue,NaN,UnSafe Condition
1365,1365,377.29905563417765,drift continue,NaN,UnSafe Condition
1366,1366,372.2298826195864,drift continue,NaN,UnSafe Condition
1367,1367,378.00673881775344,drift continue,NaN,UnSafe Condition
1368,1368,380.3792855418019,drift continue,NaN,UnSafe Condition
1369,1369,381.79164912123537,drift continue,NaN,UnSafe Condition
1370,1370,378.2623325387133,drift continue,NaN,UnSafe Condition
1371,1371,380.2062832482508,drift continue,NaN,UnSafe Condition
1372,1372,381.0932903910937,drift continue,NaN,UnSafe Condition
1373,1373,386.80361703200015,drift continue,NaN,UnSafe Condition
1374,1374,376.45025188259405,drift continue,NaN,UnSafe Condition
1375,1375,371.89602730344956,drift continue,NaN,UnSafe Condition
1376,1376,375.07842434115224,drift continue,NaN,UnSafe Condition
1377,1377,384.63560788700414,drift continue,NaN,UnSafe Condition
1378,1378,377.6563849702166,drift continue,NaN,UnSafe Condition
1379,1379,378.52032709022393,drift continue,NaN,UnSafe Condition
1380,1380,384.5005872590655,drift continue,NaN,UnSafe Condition
1381,1381,388.2741761040372,drift continue,NaN,UnSafe Condition
1382,1382,382.4454090991938,drift continue,NaN,UnSafe Condition
1383,1383,389.5962238059837,drift continue,NaN,UnSafe Condition
1384,1384,386.53459474176395,drift continue,NaN,UnSafe Condition
1385,1385,385.8419620545569,drift continue,NaN,UnSafe Condition
1386,1386,381.7924905202398,drift continue,NaN,UnSafe Condition
1387,1387,391.5837841085826,shift Happend,17.05706790949321,UnSafe Condition
1388,1388,412.7942020506973,shift continue,NaN,UnSafe Condition
1389,1389,412.02902284143863,shift continue,NaN,UnSafe Condition
1390,1390,406.65465614014175,shift continue,NaN,UnSafe Condition
1391,1391,403.52998366051844,shift continue,NaN,UnSafe Condition
1392,1392,411.0116403857832,shift continue,NaN,UnSafe Condition
1393,1393,410.8485202094792,shift continue,NaN,UnSafe Condition
1394,1394,412.64360392915836,shift continue,NaN,UnSafe Condition
1395,1395,407.55130844742683,shift continue,NaN,UnSafe Condition
1396,1396,412.1098453117138,shift continue,NaN,UnSafe Condition
1397,1397,407.9158217618065,shift continue,NaN,UnSafe Condition
1398,1398,406.93678538586465,shift continue,NaN,UnSafe Condition
1399,1399,404.20232253276197,shift continue,NaN,UnSafe Condition
1400,1400,406.5245009217889,shift continue,NaN,UnSafe Condition
1401,1401,412.7076801666989,shift continue,NaN,UnSafe Condition
1402,1402,406.52904634828656,shift continue,NaN,UnSafe Condition
1403,1403,409.09582778126793,shift continue,NaN,UnSafe Condition
1404,1404,409.8959583834849,shift continue,NaN,UnSafe Condition
1405,1405,407.96847058138735,shift continue,NaN,UnSafe Condition
1406,1406,409.5264394474324,shift continue,NaN,UnSafe Condition
1407,1407,404.79588350557736,shift continue,NaN,UnSafe Condition
